temperature_c,ldr_left,ldr_right,avg_light,light_diff,voltage_v,current_a,power_w,fault_type,split
53.79,577.16,661.81,619.48,84.65,14.66,2.36,34.5976,0,train
28.17,532.93,562.8,547.86,29.87,17.45,1.25,21.8125,0,train
59.57,836.46,913.62,875.04,77.16,16.56,3.96,65.5776,3,train
39.58,471.79,479.91,475.85,8.12,16.82,1.43,24.0526,0,train
37.4,160.79,176.93,168.86,16.14,16.0,0.14,2.24,1,train
31.86,437.04,620.39,528.72,183.35,17.23,1.35,23.2605,0,train
43.29,578.42,450.85,514.64,127.57,1.33,4.14,5.5062,4,validation
88.1,733.97,683.62,708.8,50.35,13.15,2.15,28.2725,3,train
51.89,798.2,101.84,450.02,696.36,10.04,1.27,12.7508,2,validation
48.5,952.63,312.95,632.79,639.68,9.21,0.93,8.5653,2,test
35.59,671.2,662.18,666.69,9.02,18.84,0.5,9.42,4,validation
58.35,932.56,1012.74,972.65,80.18,9.58,0.0,0.0,4,train
80.55,881.23,872.16,876.7,9.07,12.65,4.79,60.5935,3,validation
43.31,0.0,600.87,300.44,600.87,10.05,1.58,15.879,2,validation
59.17,811.43,786.76,799.1,24.67,16.77,2.93,49.1361,0,train
33.6,187.22,44.9,116.06,142.32,14.01,0.76,10.6476,1,train
36.82,210.53,179.68,195.1,30.85,16.2,1.16,18.792,1,validation
80.34,822.26,838.15,830.2,15.89,15.4,4.84,74.536,3,train
54.8,563.37,649.02,606.19,85.65,14.03,1.38,19.3614,4,validation
37.95,491.47,400.94,446.21,90.53,20.47,0.14,2.8658,4,train
41.29,425.21,420.26,422.74,4.95,14.5,2.01,29.145,4,validation
39.86,284.77,243.35,264.06,41.42,12.16,0.26,3.1616,1,train
67.67,716.52,777.75,747.14,61.23,15.06,2.67,40.2102,3,train
45.69,518.01,112.7,315.36,405.31,8.33,0.26,2.1658,2,train
60.68,814.8,914.21,864.5,99.41,11.36,2.73,31.0128,4,train
27.16,516.44,546.88,531.66,30.44,16.35,1.88,30.738,0,test
55.75,893.61,969.61,931.61,76.0,16.52,2.7,44.604,0,test
68.3,822.64,798.23,810.44,24.41,15.62,3.36,52.4832,3,test
26.56,96.62,0.0,48.31,96.62,13.41,0.0,0.0,1,train
45.41,625.66,729.08,677.37,103.42,16.17,3.38,54.6546,0,train
67.32,751.81,788.9,770.36,37.09,13.54,3.17,42.9218,3,test
48.0,659.24,492.16,575.7,167.08,0.0,4.95,0.0,4,train
80.67,606.95,595.67,601.31,11.28,11.37,2.53,28.7661,3,train
33.94,602.31,568.92,585.62,33.39,13.49,3.05,41.1445,4,train
36.88,552.75,554.84,553.8,2.09,18.41,1.05,19.3305,0,train
61.35,585.68,780.29,682.98,194.61,14.71,3.2,47.072,3,train
49.04,465.46,520.33,492.9,54.87,18.77,0.32,6.0064,4,train
38.42,90.15,384.44,237.3,294.29,12.99,2.09,27.1491,2,train
38.43,651.31,64.95,358.13,586.36,12.06,0.91,10.9746,2,train
37.44,452.23,390.55,421.39,61.68,16.6,1.49,24.734,0,train
42.39,687.68,121.09,404.38,566.59,11.07,1.54,17.0478,2,train
42.32,807.43,140.92,474.17,666.51,8.83,0.75,6.6225,2,train
56.57,758.9,756.77,757.84,2.13,13.66,3.19,43.5754,3,validation
38.59,508.48,568.24,538.36,59.76,18.28,2.13,38.9364,0,train
45.19,609.54,513.49,561.52,96.05,15.32,2.8,42.896,0,train
33.32,495.9,22.1,259.0,473.8,12.25,1.35,16.5375,2,train
28.44,34.46,78.17,56.32,43.71,15.23,0.11,1.6753,1,train
64.98,992.47,949.43,970.95,43.04,13.24,3.06,40.5144,3,train
36.71,254.9,153.75,204.32,101.15,14.24,0.4,5.696,1,train
37.77,960.37,124.96,542.66,835.41,13.83,1.63,22.5429,2,test
62.0,768.88,825.38,797.13,56.5,12.68,1.74,22.0632,4,train
90.6,710.68,775.4,743.04,64.72,13.14,3.85,50.589,3,validation
49.87,701.53,72.69,387.11,628.84,8.73,1.42,12.3966,2,train
30.56,407.83,403.98,405.9,3.85,2.15,5.64,12.126,4,train
47.99,289.55,726.36,507.96,436.81,13.11,1.23,16.1253,2,train
39.0,389.09,451.37,420.23,62.28,16.73,1.29,21.5817,0,train
38.7,557.2,594.54,575.87,37.34,16.97,1.85,31.3945,0,validation
43.21,208.71,216.69,212.7,7.98,13.31,0.38,5.0578,1,train
82.9,699.08,717.49,708.29,18.41,13.96,2.91,40.6236,3,validation
29.21,162.31,180.64,171.48,18.33,13.27,0.0,0.0,1,train
53.53,786.57,796.2,791.38,9.63,14.47,3.43,49.6321,0,test
43.26,439.3,75.8,257.55,363.5,12.33,0.6,7.398,2,train
24.19,28.87,0.0,14.44,28.87,13.98,0.12,1.6776,1,validation
88.69,867.16,905.91,886.54,38.75,14.28,4.81,68.6868,3,train
48.5,814.8,921.82,868.31,107.02,16.65,2.82,46.953,0,train
35.69,92.0,125.21,108.6,33.21,11.54,0.0,0.0,1,train
80.43,899.48,978.5,938.99,79.02,13.53,5.07,68.5971,3,train
29.74,120.67,515.24,317.96,394.57,10.07,1.07,10.7749,2,train
35.47,171.44,266.12,218.78,94.68,16.12,0.97,15.6364,1,train
35.2,425.74,450.2,437.97,24.46,1.05,5.32,5.586,4,train
45.73,571.25,692.36,631.81,121.11,4.32,1.64,7.0848,4,train
83.88,869.78,859.88,864.83,9.9,13.54,2.72,36.8288,3,test
75.54,705.46,828.56,767.01,123.1,14.8,3.75,55.5,3,train
50.55,1011.01,888.12,949.56,122.89,15.93,2.97,47.3121,0,test
51.37,880.37,827.93,854.15,52.44,0.46,5.01,2.3046,4,train
47.66,677.12,758.48,717.8,81.36,14.67,2.23,32.7141,0,train
43.61,108.38,162.99,135.68,54.61,12.12,0.0,0.0,1,train
74.35,784.21,855.92,820.06,71.71,12.84,3.12,40.0608,3,train
72.6,838.36,819.2,828.78,19.16,13.62,2.75,37.455,3,validation
37.75,519.97,190.11,355.04,329.86,9.21,0.79,7.2759,2,train
34.07,457.14,99.37,278.26,357.77,10.07,1.53,15.4071,2,train
36.1,165.35,189.34,177.34,23.99,16.37,0.0,0.0,1,train
52.98,335.72,782.03,558.88,446.31,7.06,0.69,4.8714,2,test
36.71,496.03,409.54,452.78,86.49,4.91,1.14,5.5974,4,train
18.31,25.57,52.17,38.87,26.6,17.32,0.31,5.3692,1,train
56.68,865.98,812.75,839.36,53.23,15.03,3.38,50.8014,0,train
51.43,818.72,751.49,785.1,67.23,20.01,0.17,3.4017,4,train
37.48,494.08,560.35,527.22,66.27,15.34,0.94,14.4196,0,train
73.63,818.76,696.33,757.54,122.43,13.96,3.36,46.9056,3,train
43.05,182.98,262.6,222.79,79.62,14.71,0.32,4.7072,1,validation
37.2,86.96,370.93,228.94,283.97,9.57,1.12,10.7184,2,train
63.62,769.49,805.91,787.7,36.42,13.71,2.61,35.7831,3,train
25.44,0.0,124.1,62.05,124.1,15.54,0.0,0.0,1,train
33.44,508.48,416.06,462.27,92.42,1.89,5.56,10.5084,4,train
50.58,751.87,897.57,824.72,145.7,15.09,3.33,50.2497,0,train
49.89,859.85,744.66,802.26,115.19,19.46,0.0,0.0,4,train
30.52,422.74,56.17,239.46,366.57,9.96,0.72,7.1712,2,train
41.3,115.68,867.2,491.44,751.52,9.88,0.52,5.1376,2,validation
58.19,850.91,793.49,822.2,57.42,13.41,3.59,48.1419,3,train
50.44,685.63,691.73,688.68,6.1,15.25,2.17,33.0925,0,train
58.23,956.32,883.83,920.08,72.49,13.86,2.09,28.9674,0,validation
47.05,285.15,806.15,545.65,521.0,9.46,2.33,22.0418,2,test
44.36,447.77,598.84,523.31,151.07,15.68,2.98,46.7264,0,validation
68.85,688.54,765.87,727.2,77.33,14.3,3.65,52.195,3,train
39.97,455.53,503.42,479.48,47.89,10.79,2.24,24.1696,4,train
40.53,158.85,438.7,298.77,279.85,13.85,1.65,22.8525,2,validation
32.9,203.43,166.99,185.21,36.44,12.49,0.61,7.6189,1,train
34.03,91.82,84.72,88.27,7.1,11.6,0.12,1.392,1,test
32.1,29.55,501.37,265.46,471.82,13.42,0.0,0.0,2,train
54.07,521.86,543.57,532.72,21.71,12.07,2.25,27.1575,4,validation
45.45,818.59,755.19,786.89,63.4,15.5,2.12,32.86,0,train
28.75,508.89,407.14,458.02,101.75,0.11,3.78,0.4158,4,train
48.59,1023.0,169.06,596.03,853.94,9.51,1.77,16.8327,2,test
86.36,760.07,767.72,763.9,7.65,12.4,4.04,50.096,3,train
81.89,996.2,872.14,934.17,124.06,12.46,3.67,45.7282,3,train
38.68,141.64,97.91,119.78,43.73,15.96,0.5,7.98,1,validation
34.1,99.04,423.55,261.3,324.51,15.45,2.01,31.0545,2,train
33.94,73.75,77.17,75.46,3.42,14.35,0.17,2.4395,1,train
36.11,374.23,903.35,638.79,529.12,5.62,0.77,4.3274,2,test
34.81,59.88,185.43,122.66,125.55,13.03,0.34,4.4302,1,test
71.78,838.28,936.04,887.16,97.76,14.46,3.57,51.6222,3,train
54.79,775.84,767.49,771.66,8.35,3.8,2.26,8.588,4,train
35.3,66.44,169.45,117.94,103.01,13.95,0.0,0.0,1,test
44.7,182.8,605.36,394.08,422.56,10.15,1.3,13.195,2,train
73.03,790.96,970.96,880.96,180.0,14.56,2.85,41.496,3,train
52.13,604.83,0.0,302.42,604.83,8.35,1.93,16.1155,2,train
50.85,527.02,584.03,555.52,57.01,9.73,2.44,23.7412,4,train
34.22,100.67,147.98,124.32,47.31,16.89,0.16,2.7024,1,train
42.73,637.73,669.24,653.48,31.51,10.27,1.72,17.6644,4,train
38.51,543.36,414.54,478.95,128.82,14.79,1.34,19.8186,0,validation
27.52,478.7,431.59,455.14,47.11,16.46,1.68,27.6528,0,train
66.72,708.25,644.09,676.17,64.16,4.82,3.58,17.2556,4,train
50.19,816.06,783.45,799.76,32.61,15.97,2.7,43.119,0,train
47.93,526.62,481.44,504.03,45.18,2.14,5.34,11.4276,4,test
54.69,588.4,575.85,582.12,12.55,21.02,0.0,0.0,4,train
77.81,675.31,751.6,713.46,76.29,13.28,3.34,44.3552,3,train
40.16,612.18,524.23,568.2,87.95,8.54,1.19,10.1626,4,train
43.53,807.95,745.6,776.78,62.35,2.3,3.65,8.395,4,test
21.36,0.0,100.96,50.48,100.96,16.46,0.0,0.0,1,train
28.48,85.75,118.36,102.06,32.61,13.32,0.0,0.0,1,validation
49.73,574.56,592.67,583.62,18.11,8.4,1.46,12.264,4,validation
33.76,100.69,10.38,55.54,90.31,13.79,0.06,0.8274,1,train
40.34,653.2,710.7,681.95,57.5,7.26,2.01,14.5926,4,validation
55.32,926.66,864.88,895.77,61.78,15.97,2.79,44.5563,0,train
41.86,576.28,599.3,587.79,23.02,15.17,2.75,41.7175,0,train
30.38,0.0,39.31,19.66,39.31,16.79,0.04,0.6716,1,validation
41.6,205.32,664.3,434.81,458.98,9.19,1.89,17.3691,2,train
43.32,808.75,802.83,805.79,5.92,15.66,2.69,42.1254,0,train
48.71,146.43,843.15,494.79,696.72,11.32,0.93,10.5276,2,train
45.44,592.22,595.29,593.76,3.07,10.5,1.38,14.49,4,test
57.89,737.68,734.34,736.01,3.34,14.08,2.84,39.9872,3,train
71.47,672.18,567.83,620.0,104.35,13.91,2.97,41.3127,3,train
23.5,63.32,126.67,95.0,63.35,16.5,0.0,0.0,1,train
34.24,258.0,293.72,275.86,35.72,12.04,0.68,8.1872,1,train
58.79,450.41,474.55,462.48,24.14,20.41,0.31,6.3271,4,train
24.49,0.0,72.72,36.36,72.72,13.48,0.0,0.0,1,train
43.39,586.47,553.11,569.79,33.36,9.18,2.43,22.3074,4,validation
38.36,352.27,684.21,518.24,331.94,13.5,0.0,0.0,2,train
32.71,88.66,101.69,95.18,13.03,12.62,0.3,3.786,1,test
29.8,134.9,120.69,127.8,14.21,13.03,0.28,3.6484,1,train
79.74,762.12,863.99,813.06,101.87,13.68,3.13,42.8184,3,train
29.35,597.05,545.82,571.43,51.23,16.99,1.39,23.6161,0,validation
52.38,949.49,710.29,829.89,239.2,4.0,1.15,4.6,4,train
48.34,484.38,411.4,447.89,72.98,18.19,0.05,0.9095,4,train
74.85,897.46,884.0,890.73,13.46,12.88,3.76,48.4288,3,train
27.4,131.46,162.09,146.78,30.63,16.29,0.32,5.2128,1,test
41.61,428.55,415.62,422.08,12.93,8.72,0.34,2.9648,4,train
32.93,239.97,432.33,336.15,192.36,11.25,1.14,12.825,2,train
58.29,594.03,558.64,576.34,35.39,21.49,0.46,9.8854,4,train
49.59,648.94,626.83,637.88,22.11,17.39,0.01,0.1739,4,train
54.75,747.43,768.4,757.92,20.97,13.12,2.76,36.2112,3,train
51.16,733.12,731.88,732.5,1.24,10.3,2.22,22.866,4,train
35.79,46.6,439.34,242.97,392.74,10.86,0.2,2.172,2,train
45.16,570.41,525.71,548.06,44.7,16.69,2.61,43.5609,0,validation
38.74,660.56,567.22,613.89,93.34,11.62,2.28,26.4936,4,train
35.29,504.28,597.09,550.68,92.81,17.89,2.01,35.9589,0,test
31.63,223.22,54.55,138.88,168.67,11.38,0.0,0.0,1,validation
27.25,113.59,202.98,158.28,89.39,15.17,0.17,2.5789,1,train
34.59,544.68,142.1,343.39,402.58,13.81,1.09,15.0529,2,train
39.86,149.74,246.47,198.1,96.73,14.78,0.25,3.695,1,train
41.23,82.9,34.47,58.68,48.43,11.47,0.0,0.0,1,test
35.94,506.0,523.91,514.95,17.91,17.43,1.17,20.3931,0,train
46.9,546.08,579.89,562.98,33.81,20.83,0.0,0.0,4,train
43.96,395.45,820.47,607.96,425.02,11.36,1.76,19.9936,2,train
39.04,624.48,484.75,554.62,139.73,16.63,1.73,28.7699,0,validation
39.21,667.79,508.62,588.2,159.17,17.15,2.5,42.875,0,train
36.29,514.08,452.18,483.13,61.9,16.24,1.69,27.4456,0,validation
42.03,692.9,677.84,685.37,15.06,15.76,2.42,38.1392,0,test
44.34,133.63,505.81,319.72,372.18,6.91,1.25,8.6375,2,validation
50.81,644.85,133.98,389.42,510.87,15.77,0.83,13.0891,2,train
83.31,786.45,733.18,759.82,53.27,5.76,2.53,14.5728,4,train
44.55,598.79,735.15,666.97,136.36,7.3,1.81,13.213,4,train
29.65,51.96,12.12,32.04,39.84,12.87,0.55,7.0785,1,train
30.44,287.42,73.73,180.58,213.69,14.01,0.35,4.9035,1,train
92.59,874.77,865.78,870.28,8.99,13.61,2.69,36.6109,3,test
30.05,183.82,59.28,121.55,124.54,16.91,0.0,0.0,1,train
93.45,742.45,597.15,669.8,145.3,14.45,2.61,37.7145,3,train
37.75,601.33,70.57,335.95,530.76,12.76,0.89,11.3564,2,train
43.97,830.2,747.27,788.74,82.93,17.38,2.66,46.2308,0,train
39.48,111.89,0.0,55.94,111.89,14.98,0.88,13.1824,1,train
68.77,1023.0,848.28,935.64,174.72,15.49,3.13,48.4837,3,train
40.43,649.41,602.28,625.84,47.13,0.75,4.22,3.165,4,train
38.91,405.71,39.62,222.66,366.09,9.57,0.0,0.0,2,train
35.27,296.07,93.8,194.94,202.27,16.45,0.52,8.554,1,validation
40.82,501.62,544.47,523.05,42.85,15.23,2.03,30.9169,0,validation
84.73,522.64,467.3,494.97,55.34,4.31,1.85,7.9735,4,train
36.62,426.56,359.91,393.24,66.65,16.49,0.96,15.8304,0,train
58.72,681.81,517.37,599.59,164.44,21.06,0.2,4.212,4,train
28.53,82.6,421.29,251.94,338.69,12.61,1.5,18.915,2,train
48.21,954.4,277.26,615.83,677.14,10.52,1.64,17.2528,2,train
21.82,0.0,85.88,42.94,85.88,12.55,0.0,0.0,1,train
65.33,896.67,802.88,849.78,93.79,13.78,3.06,42.1668,3,train
47.16,845.24,897.69,871.46,52.45,15.88,3.32,52.7216,0,train
85.84,955.87,982.04,968.96,26.17,13.65,2.68,36.582,3,train
21.79,230.35,124.77,177.56,105.58,12.84,0.27,3.4668,1,train
36.02,141.07,511.75,326.41,370.68,13.96,2.08,29.0368,2,validation
23.49,225.45,588.67,407.06,363.22,9.85,0.59,5.8115,2,train
30.06,464.58,509.73,487.16,45.15,15.3,1.2,18.36,0,train
29.05,32.44,71.2,51.82,38.76,11.98,0.5,5.99,1,validation
45.36,574.94,490.62,532.78,84.32,8.79,2.64,23.2056,4,train
39.26,358.71,247.25,302.98,111.46,10.05,0.43,4.3215,2,train
41.2,838.53,984.4,911.46,145.87,9.1,2.81,25.571,4,train
51.45,906.26,801.77,854.02,104.49,12.71,2.97,37.7487,4,validation
41.9,646.13,141.49,393.81,504.64,9.63,0.7,6.741,2,train
74.72,895.63,861.41,878.52,34.22,12.95,3.7,47.915,3,train
34.34,481.65,417.56,449.6,64.09,9.85,2.88,28.368,4,train
30.2,430.34,402.57,416.46,27.77,18.0,1.65,29.7,0,validation
29.74,86.59,47.39,66.99,39.2,14.65,0.0,0.0,1,train
41.77,454.88,521.08,487.98,66.2,16.59,1.51,25.0509,0,test
37.26,551.38,454.44,502.91,96.94,15.99,0.98,15.6702,0,test
57.8,567.66,500.51,534.08,67.15,13.51,1.57,21.2107,4,train
67.35,809.71,867.25,838.48,57.54,14.32,4.32,61.8624,3,test
42.48,828.07,906.51,867.29,78.44,12.61,1.36,17.1496,4,train
68.33,800.36,719.82,760.09,80.54,14.7,3.16,46.452,3,train
45.32,752.77,757.81,755.29,5.04,6.74,2.79,18.8046,4,train
62.57,875.62,783.3,829.46,92.32,12.25,5.06,61.985,3,validation
33.74,530.95,615.33,573.14,84.38,15.34,1.21,18.5614,0,train
45.17,42.64,990.51,516.58,947.87,7.94,0.52,4.1288,2,train
23.7,513.42,611.39,562.4,97.97,17.27,1.01,17.4427,0,train
84.3,741.64,760.13,750.88,18.49,12.7,3.26,41.402,3,train
38.01,900.03,724.59,812.31,175.44,14.53,3.08,44.7524,0,train
65.78,622.25,627.79,625.02,5.54,13.35,2.68,35.778,3,train
49.44,479.77,427.42,453.6,52.35,0.84,5.7,4.788,4,validation
41.01,508.09,678.87,593.48,170.78,11.66,1.56,18.1896,4,validation
66.49,802.77,780.53,791.65,22.24,16.35,2.79,45.6165,3,train
32.32,632.52,761.74,697.13,129.22,10.25,2.97,30.4425,4,train
66.52,848.36,894.53,871.44,46.17,13.4,2.75,36.85,3,validation
67.14,864.41,853.53,858.97,10.88,12.95,3.63,47.0085,3,train
40.27,512.22,0.0,256.11,512.22,11.5,1.1,12.65,2,validation
47.57,724.13,802.12,763.12,77.99,15.83,2.78,44.0074,0,train
45.81,603.14,140.32,371.73,462.82,8.26,0.76,6.2776,2,train
40.14,0.0,20.72,10.36,20.72,13.9,0.28,3.892,1,validation
62.32,737.99,720.57,729.28,17.42,10.11,0.54,5.4594,4,train
54.65,1011.06,902.71,956.88,108.35,15.13,3.68,55.6784,0,train
33.58,472.54,525.46,499.0,52.92,15.03,1.45,21.7935,0,train
31.26,142.33,396.97,269.65,254.64,14.14,1.34,18.9476,2,validation
23.75,12.82,132.41,72.61,119.59,11.36,0.35,3.976,1,validation
49.73,611.18,576.57,593.88,34.61,15.67,1.29,20.2143,0,train
40.01,876.25,51.87,464.06,824.38,11.82,0.77,9.1014,2,train
39.44,381.17,394.49,387.83,13.32,22.0,0.47,10.34,4,train
67.64,787.82,830.79,809.3,42.97,15.33,4.26,65.3058,3,train
38.59,557.94,521.52,539.73,36.42,16.97,1.69,28.6793,0,train
23.8,0.0,0.0,0.0,0.0,16.12,0.04,0.6448,1,validation
49.4,279.44,756.91,518.17,477.47,9.7,1.17,11.349,2,train
34.51,580.83,552.87,566.85,27.96,14.69,1.83,26.8827,0,train
38.83,161.61,868.93,515.27,707.32,14.48,1.52,22.0096,2,train
56.58,867.87,860.37,864.12,7.5,15.73,4.77,75.0321,0,train
75.23,905.96,987.89,946.92,81.93,13.23,3.53,46.7019,3,train
39.85,549.89,525.78,537.84,24.11,15.09,1.67,25.2003,0,train
39.01,220.65,209.01,214.83,11.64,15.35,0.69,10.5915,1,train
38.91,64.58,527.21,295.9,462.63,6.73,1.45,9.7585,2,validation
48.34,715.28,77.17,396.22,638.11,8.1,1.18,9.558,2,train
36.17,178.46,298.53,238.5,120.07,12.65,0.77,9.7405,1,test
23.89,105.16,95.05,100.1,10.11,13.62,0.0,0.0,1,train
49.61,670.29,663.56,666.92,6.73,14.56,1.93,28.1008,4,train
46.11,629.05,790.75,709.9,161.7,15.91,1.72,27.3652,0,train
54.23,838.07,719.88,778.98,118.19,13.75,3.49,47.9875,0,train
35.27,441.62,28.05,234.84,413.57,9.72,0.38,3.6936,2,test
57.26,788.3,761.68,774.99,26.62,16.86,3.09,52.0974,3,train
42.75,450.77,496.08,473.42,45.31,15.15,1.55,23.4825,0,train
23.99,133.37,0.0,66.68,133.37,16.65,0.15,2.4975,1,train
66.45,795.88,765.64,780.76,30.24,16.04,4.0,64.16,3,validation
45.74,565.79,708.35,637.07,142.56,1.86,5.47,10.1742,4,validation
31.81,111.71,0.0,55.86,111.71,17.16,0.12,2.0592,1,train
51.83,489.93,619.69,554.81,129.76,0.87,4.94,4.2978,4,train
38.25,354.95,65.67,210.31,289.28,8.19,0.91,7.4529,2,train
35.94,25.76,46.97,36.36,21.21,19.09,0.28,5.3452,1,train
46.07,419.63,475.07,447.35,55.44,2.74,5.7,15.618,4,test
42.05,626.86,693.02,659.94,66.16,12.07,0.64,7.7248,4,train
31.3,341.65,207.78,274.71,133.87,10.47,0.41,4.2927,2,train
53.56,473.74,380.79,427.26,92.95,12.58,3.37,42.3946,4,train
36.52,509.9,449.43,479.66,60.47,12.4,2.1,26.04,4,validation
42.27,153.11,161.83,157.47,8.72,13.52,0.67,9.0584,1,train
34.47,63.33,100.43,81.88,37.1,15.47,0.31,4.7957,1,train
47.65,672.55,768.83,720.69,96.28,12.57,3.39,42.6123,4,train
30.09,128.09,106.73,117.41,21.36,17.18,0.0,0.0,1,train
37.94,477.37,522.12,499.74,44.75,9.79,1.51,14.7829,4,train
66.25,603.41,662.41,632.91,59.0,14.22,1.74,24.7428,3,test
40.99,527.79,202.29,365.04,325.5,8.83,0.65,5.7395,2,train
39.53,522.81,462.46,492.64,60.35,16.38,1.19,19.4922,0,train
58.72,956.36,1016.64,986.5,60.28,13.96,3.55,49.558,3,train
57.6,699.62,645.86,672.74,53.76,15.02,2.15,32.293,0,train
52.18,989.53,948.64,969.08,40.89,17.17,2.35,40.3495,0,train
30.16,459.92,61.23,260.58,398.69,13.03,0.5,6.515,2,train
47.65,237.15,789.36,513.26,552.21,7.97,0.48,3.8256,2,train
55.62,553.59,653.58,603.58,99.99,5.94,1.9,11.286,4,test
89.59,914.92,905.77,910.34,9.15,12.54,4.13,51.7902,3,test
45.05,228.36,266.78,247.57,38.42,10.23,0.0,0.0,1,test
35.26,34.89,99.16,67.03,64.27,14.48,0.32,4.6336,1,train
53.45,707.13,538.14,622.64,168.99,13.37,1.08,14.4396,4,validation
39.48,291.69,113.43,202.56,178.26,12.74,0.43,5.4782,1,validation
39.61,581.62,469.77,525.69,111.85,14.9,1.97,29.353,0,train
84.31,862.47,818.26,840.36,44.21,13.33,4.38,58.3854,3,test
50.16,472.2,596.5,534.35,124.3,2.58,5.53,14.2674,4,test
43.0,165.39,9.17,87.28,156.22,15.6,0.0,0.0,1,validation
61.87,655.98,646.76,651.37,9.22,2.83,4.58,12.9614,4,validation
71.52,822.46,853.99,838.22,31.53,13.82,4.05,55.971,3,test
35.25,204.43,244.35,224.39,39.92,16.41,0.0,0.0,1,train
59.47,812.44,832.58,822.51,20.14,14.76,2.21,32.6196,3,test
50.83,850.05,754.34,802.2,95.71,21.6,0.0,0.0,4,train
62.33,793.71,773.05,783.38,20.66,11.5,0.84,9.66,4,train
30.31,170.07,127.57,148.82,42.5,15.4,0.0,0.0,1,train
42.16,685.31,259.58,472.44,425.73,11.71,1.52,17.7992,2,train
39.82,754.24,369.99,562.12,384.25,13.47,0.0,0.0,2,train
54.08,880.65,792.36,836.5,88.29,14.89,3.25,48.3925,3,train
41.51,680.07,115.96,398.02,564.11,12.4,0.2,2.48,2,train
38.99,175.4,353.54,264.47,178.14,11.06,0.5,5.53,1,train
72.39,856.0,793.69,824.84,62.31,12.92,2.5,32.3,3,train
50.49,756.89,768.72,762.8,11.83,14.55,3.26,47.433,0,test
58.56,917.28,779.63,848.46,137.65,13.56,2.12,28.7472,0,train
34.95,249.69,247.81,248.75,1.88,13.37,0.29,3.8773,1,validation
32.92,427.45,0.0,213.72,427.45,8.7,0.68,5.916,2,test
44.19,47.4,662.6,355.0,615.2,11.49,2.05,23.5545,2,train
47.65,585.13,522.23,553.68,62.9,11.34,2.6,29.484,4,validation
43.45,573.46,535.97,554.72,37.49,10.11,3.01,30.4311,4,test
71.65,795.59,786.97,791.28,8.62,14.57,2.81,40.9417,3,train
50.24,902.6,719.81,811.2,182.79,0.0,5.09,0.0,4,test
41.13,601.71,619.27,610.49,17.56,13.85,3.09,42.7965,0,train
36.18,442.64,504.9,473.77,62.26,15.5,1.07,16.585,0,validation
37.95,282.96,286.12,284.54,3.16,12.12,0.0,0.0,1,train
50.18,756.12,812.44,784.28,56.32,12.38,2.17,26.8646,4,test
42.86,40.41,86.13,63.27,45.72,12.28,0.0,0.0,1,train
88.45,798.34,713.19,755.77,85.15,12.76,3.05,38.918,3,train
40.63,142.65,58.63,100.64,84.02,12.35,0.62,7.657,1,test
28.57,76.23,76.58,76.4,0.35,13.32,0.16,2.1312,1,train
37.82,537.81,525.48,531.64,12.33,0.82,5.77,4.7314,4,train
67.15,841.44,789.0,815.22,52.44,14.52,3.46,50.2392,3,test
29.7,460.49,479.87,470.18,19.38,16.1,1.12,18.032,0,train
49.55,120.29,850.3,485.29,730.01,8.35,1.58,13.193,2,test
47.92,486.04,518.49,502.26,32.45,14.67,1.7,24.939,0,train
56.56,993.08,936.49,964.79,56.59,14.3,3.88,55.484,0,train
45.5,502.21,394.93,448.57,107.28,1.93,4.13,7.9709,4,train
41.53,756.68,681.19,718.94,75.49,9.16,1.3,11.908,4,train
46.55,618.98,619.63,619.31,0.65,15.64,2.43,38.0052,0,test
42.81,682.95,9.42,346.18,673.53,12.94,1.19,15.3986,2,train
42.19,84.19,641.55,362.87,557.36,11.95,0.76,9.082,2,train
30.53,544.2,485.5,514.85,58.7,18.43,1.78,32.8054,0,train
43.8,620.33,660.76,640.55,40.43,17.33,0.0,0.0,4,test
44.93,583.22,677.64,630.43,94.42,16.74,3.08,51.5592,0,train
51.4,839.61,847.13,843.37,7.52,16.86,2.89,48.7254,0,validation
28.28,171.65,132.67,152.16,38.98,14.43,0.01,0.1443,1,train
43.37,230.37,766.67,498.52,536.3,9.97,1.95,19.4415,2,train
63.32,646.03,784.15,715.09,138.12,3.19,3.82,12.1858,4,validation
54.53,682.88,617.53,650.2,65.35,7.29,3.68,26.8272,4,train
40.92,732.6,665.43,699.02,67.17,6.58,2.45,16.121,4,train
37.33,291.74,339.26,315.5,47.52,12.98,0.49,6.3602,1,train
43.01,180.52,210.7,195.61,30.18,14.64,0.12,1.7568,1,train
50.52,918.61,832.32,875.46,86.29,16.0,3.53,56.48,0,validation
37.3,462.95,493.88,478.42,30.93,19.56,0.0,0.0,4,train
34.88,188.53,160.91,174.72,27.62,18.34,0.0,0.0,1,validation
50.37,417.04,470.02,443.53,52.98,19.35,0.04,0.774,4,train
88.2,762.71,806.56,784.64,43.85,12.07,3.86,46.5902,3,train
46.64,592.68,590.02,591.35,2.66,11.0,0.08,0.88,4,train
85.74,859.18,916.4,887.79,57.22,14.36,3.84,55.1424,3,validation
40.24,399.16,498.05,448.6,98.89,16.48,1.43,23.5664,0,train
54.95,878.04,859.37,868.7,18.67,13.5,2.69,36.315,0,train
33.8,0.0,403.9,201.95,403.9,9.23,1.47,13.5681,2,train
41.68,665.23,322.38,493.8,342.85,14.33,0.14,2.0062,2,train
