temperature_c,ldr_left,ldr_right,avg_light,light_diff,voltage_v,current_a,power_w,label,split
37.88,85.52,85.27,85.4,0.25,12.8348,0.2847,3.654,LOW_LIGHT,train
34.39,82.79,86.81,84.8,4.02,16.7397,0.3393,5.6796,LOW_LIGHT,train
88.47,921.98,912.17,917.08,9.81,13.1536,2.8618,37.6425,OVERHEAT,validation
44.85,658.75,618.79,638.77,39.96,14.8824,2.057,30.6134,NORMAL,train
54.69,905.9,899.83,902.86,6.07,15.5453,3.5693,55.4862,NORMAL,train
55.06,793.72,796.64,795.18,2.92,14.5987,3.3545,48.9709,NORMAL,validation
47.31,559.53,576.84,568.18,17.31,12.0668,2.9301,35.3564,PANEL_FAULT,train
42.81,489.91,500.03,494.97,10.12,15.1263,1.363,20.6168,NORMAL,train
23.68,8.73,24.25,16.49,15.52,12.1759,0.01,0.1218,LOW_LIGHT,train
38,81.1,58.83,69.96,22.27,13.9183,0.1344,1.8711,LOW_LIGHT,train
42.31,538.86,569.18,554.02,30.32,20.8547,0.0482,1.0059,PANEL_FAULT,test
53.63,900.42,905.17,902.8,4.75,14.6322,3.9924,58.4182,NORMAL,train
64.47,847.51,826.28,836.9,21.23,14.4882,2.6178,37.9275,OVERHEAT,train
67.82,853.06,803.22,828.14,49.84,14.5591,2.6724,38.9071,OVERHEAT,train
29.41,514.19,518.04,516.12,3.85,18.0191,1.2,21.6229,NORMAL,train
42.97,629.24,634.01,631.62,4.77,6.96,2.502,17.4142,PANEL_FAULT,train
87.16,731.25,755.99,743.62,24.74,12.7899,3.4059,43.5615,OVERHEAT,train
38.86,285.67,803.29,544.48,517.62,12.1098,1.6672,20.1897,SHADOW,train
42.82,72.77,795.6,434.18,722.83,11.4051,1.7385,19.8275,SHADOW,train
78.87,937.53,939.32,938.42,1.79,13.7181,3.7319,51.1942,OVERHEAT,train
77.49,905.82,890.43,898.12,15.39,13.4474,3.2998,44.3735,OVERHEAT,train
50.26,869.53,895.2,882.36,25.67,18.8338,0.0663,1.2479,PANEL_FAULT,train
25.46,122.81,119.63,121.22,3.18,17.2418,0.2398,4.1347,LOW_LIGHT,train
40.16,442.77,458.43,450.6,15.66,11.5305,2.1374,24.6459,PANEL_FAULT,train
47.42,751.06,731.61,741.34,19.45,16.8309,2.9261,49.249,NORMAL,train
86.98,703.87,686.47,695.17,17.4,12.554,2.4947,31.3186,OVERHEAT,train
31.81,76.46,75.62,76.04,0.84,14.2089,0.0136,0.193,LOW_LIGHT,train
31.27,70.66,99.12,84.89,28.46,14.2677,0.3298,4.7061,LOW_LIGHT,train
73.25,769.98,759.26,764.62,10.72,13.9177,3.653,50.8411,OVERHEAT,train
66.86,821.47,819.91,820.69,1.56,14.1045,2.6554,37.4531,OVERHEAT,validation
27.91,43.96,33.39,38.67,10.57,15.1193,0.019,0.2869,LOW_LIGHT,train
44.69,736.25,245.29,490.77,490.96,8.1491,1.2292,10.017,SHADOW,train
33.25,80.37,55.26,67.82,25.11,14.2084,0.0463,0.6584,LOW_LIGHT,train
35.18,481.23,507.64,494.44,26.41,17.6661,1.2,21.1993,NORMAL,train
75.52,802.28,805.38,803.83,3.1,13.5327,4.0087,54.2488,OVERHEAT,test
47.75,672.64,696.93,684.78,24.29,19.1951,0.0227,0.4357,PANEL_FAULT,train
28.46,25.64,26.65,26.14,1.01,13.1886,0.01,0.1319,LOW_LIGHT,train
30.31,142.01,140.03,141.02,1.98,13.5125,0.2739,3.7015,LOW_LIGHT,train
60.42,777.16,757.15,767.16,20.01,14.5446,3.5334,51.3925,OVERHEAT,train
67.54,835.64,833.07,834.36,2.57,13.9524,3.381,47.1735,OVERHEAT,train
37.98,487.61,187.8,337.71,299.81,13.5157,1.4044,18.981,SHADOW,train
42.18,485.06,497.35,491.21,12.29,11.258,2.9588,33.3102,PANEL_FAULT,train
44.7,579.98,593.34,586.66,13.36,7.3329,0.3001,2.2006,PANEL_FAULT,train
36.46,494.84,524.11,509.48,29.27,15.6708,1.3326,20.8832,NORMAL,train
38,170.25,174.58,172.42,4.33,13.8701,0.6452,8.9496,LOW_LIGHT,train
43.13,759.02,754.88,756.95,4.14,17.0187,2.9129,49.5744,NORMAL,train
27.27,454.62,108.11,281.37,346.51,14.972,1.6334,24.4554,SHADOW,train
61.52,759.29,758.42,758.86,0.87,15.3414,2.6799,41.1136,OVERHEAT,test
73.06,824.76,821.73,823.24,3.03,13.4173,2.626,35.2339,OVERHEAT,test
38.82,491.99,492.04,492.01,0.05,16.5965,1.2844,21.3161,NORMAL,test
42.47,645.64,205.08,425.36,440.56,10.7852,2.0322,21.9173,SHADOW,validation
77.36,815.17,824.31,819.74,9.14,13.4042,3.2935,44.1467,OVERHEAT,test
33.33,454.43,456.44,455.44,2.01,2.0325,4.0356,8.2023,PANEL_FAULT,train
27.35,72.88,78.86,75.87,5.98,14.4381,0.2709,3.9117,LOW_LIGHT,test
66.42,909.31,898.68,903.99,10.63,14.3248,4.3073,61.7006,OVERHEAT,validation
44.29,515.29,494.29,504.79,21,14.9824,1.5136,22.6776,NORMAL,train
47.67,606.06,591.48,598.77,14.58,11.4695,2.5506,29.2542,PANEL_FAULT,test
59.74,999.52,997.39,998.46,2.13,14.9816,4.3196,64.7148,OVERHEAT,train
31.81,60.12,61.11,60.61,0.99,17.0132,0.0476,0.8099,LOW_LIGHT,train
38,204.92,215.99,210.46,11.07,12.6448,0.6931,8.7637,LOW_LIGHT,train
73.79,758.73,781.27,770,22.54,13.7916,3.6638,50.5303,OVERHEAT,validation
57,909.06,932.83,920.94,23.77,15.989,4.059,64.8991,NORMAL,test
58.37,800.04,786.3,793.17,13.74,15.3448,3.5799,54.9334,OVERHEAT,validation
80.24,538.04,533.6,535.82,4.44,4.8826,4.218,20.5948,PANEL_FAULT,train
33.13,92.14,96.85,94.5,4.71,12.745,0.0918,1.1706,LOW_LIGHT,train
34.93,172.81,171.24,172.02,1.57,16.5709,0.2895,4.798,LOW_LIGHT,train
46.66,650.5,648.74,649.62,1.76,19.4583,0.0972,1.891,PANEL_FAULT,validation
53.58,903.86,865.57,884.72,38.29,14.2665,2.7044,38.5826,NORMAL,train
47.68,702.44,710.67,706.56,8.23,20.6272,0.0394,0.8131,PANEL_FAULT,train
40.48,59.49,626.31,342.9,566.82,11.8658,0.4683,5.5572,SHADOW,train
44.74,73.35,643.08,358.22,569.73,7.9655,0.7048,5.6141,SHADOW,validation
34.33,52.68,48.12,50.4,4.56,12.5788,0.1339,1.6847,LOW_LIGHT,validation
89.01,885.4,896.24,890.82,10.84,13.0535,3.5115,45.8369,OVERHEAT,test
36.91,491.4,491.05,491.23,0.35,17.1745,1.2,20.6094,NORMAL,test
40.67,232.52,558.08,395.3,325.56,8.4208,1.9241,16.2026,SHADOW,train
39.54,526.22,46.79,286.5,479.43,9.5539,0.4867,4.6496,SHADOW,train
41.31,531.5,495.96,513.73,35.54,14.98,1.2992,19.4617,NORMAL,train
57,873.76,896.31,885.04,22.55,16.0593,3.887,62.4233,NORMAL,validation
71.15,689.75,674.21,681.98,15.54,13.9005,3.0499,42.3951,OVERHEAT,train
33.72,117.24,113.84,115.54,3.4,16.7685,0.1944,3.2605,LOW_LIGHT,train
37.54,502.12,502.88,502.5,0.76,16.591,2.0338,33.7425,NORMAL,test
38,163.06,169.95,166.5,6.89,13.3842,0.5459,7.3063,LOW_LIGHT,test
50,806.28,56.71,431.5,749.57,7.6933,0.6631,5.1016,SHADOW,test
41.12,513.12,494.17,503.64,18.95,3.2947,4.2272,13.9274,PANEL_FAULT,train
33.33,454.17,436.64,445.4,17.53,9.5236,2.1826,20.7861,PANEL_FAULT,test
66.08,976.42,967.5,971.96,8.92,14.9499,3.5847,53.5904,OVERHEAT,train
53.01,591.37,599.59,595.48,8.22,7.1578,1.7305,12.3866,PANEL_FAULT,train
38,147.56,138.57,143.06,8.99,15.2697,0.5585,8.5284,LOW_LIGHT,train
32.72,98.37,88.71,93.54,9.66,16.8602,0.198,3.3387,LOW_LIGHT,train
32.61,491.99,500.16,496.08,8.17,15.5558,1.2,18.6669,NORMAL,train
66.61,742.23,689.77,716,52.46,14.5292,2.0676,30.041,OVERHEAT,train
42.58,491.29,479.96,485.62,11.33,16.1335,1.6215,26.1598,NORMAL,train
44.16,518.89,527.43,523.16,8.54,15.8586,2.621,41.5657,NORMAL,train
55.38,890,888.31,889.16,1.69,20.103,0.0692,1.3903,PANEL_FAULT,train
68.17,846.6,862.76,854.68,16.16,14.0198,3.3059,46.3481,OVERHEAT,train
46.9,780.41,88.13,434.27,692.28,10.1136,1.191,12.0451,SHADOW,train
55.51,666.89,650.08,658.48,16.81,19.1014,0.0803,1.5347,PANEL_FAULT,train
36.86,488.02,498.82,493.42,10.8,15.7929,1.2,18.9515,NORMAL,test
33.24,457.27,143.89,300.58,313.38,12.6145,1.6095,20.303,SHADOW,train
33.59,47.38,56.71,52.04,9.33,16.7915,0.0302,0.5072,LOW_LIGHT,train
48.7,801.32,55.53,428.42,745.79,13.4496,0.8659,11.6466,SHADOW,train
35.54,178.14,169.58,173.86,8.56,16.6582,0.1056,1.759,LOW_LIGHT,train
68.28,841.76,837.61,839.68,4.15,8.1636,2.9332,23.945,PANEL_FAULT,train
27.25,57.87,51.01,54.44,6.86,12.4151,0.2285,2.8369,LOW_LIGHT,train
57,840.45,843.15,841.8,2.7,15.5312,2.8668,44.5245,NORMAL,train
74,502.61,503.76,503.18,1.15,7.5807,2.0503,15.5424,PANEL_FAULT,train
40.3,649,666.45,657.72,17.45,20.4835,0.0426,0.8732,PANEL_FAULT,train
43.51,768.68,754.54,761.61,14.14,7.1012,1.0804,7.6723,PANEL_FAULT,train
48.35,837.83,349.8,593.82,488.03,8.3178,0.3013,2.5058,SHADOW,train
29.06,56,62.4,59.2,6.4,15.4453,0.1759,2.7167,LOW_LIGHT,train
31.26,462.02,199.01,330.51,263.01,8.2401,1.2067,9.9434,SHADOW,train
66.55,874.19,872.63,873.41,1.56,14.3343,2.6582,38.1039,OVERHEAT,train
29.81,113.05,494.23,303.64,381.18,11.278,1.1542,13.0168,SHADOW,train
50.12,525.43,544.43,534.93,19,1.7763,5.635,10.0095,PANEL_FAULT,train
45.92,554.83,570.55,562.69,15.72,21.1442,0.0398,0.8421,PANEL_FAULT,train
72.32,786.63,779.09,782.86,7.54,14.5727,3.5365,51.5366,OVERHEAT,validation
73.53,751.14,746.35,748.74,4.79,14.4272,3.0453,43.9347,OVERHEAT,test
39.62,510.02,494.2,502.11,15.82,15.4175,1.2832,19.7837,NORMAL,train
43.29,153.09,461.85,307.47,308.76,8.0822,0.3005,2.4286,SHADOW,train
44.74,330.62,808.12,569.37,477.5,8.782,1.8876,16.5771,SHADOW,train
60.38,850.78,853.6,852.19,2.82,14.7228,2.5516,37.5659,OVERHEAT,train
56.35,895.08,899.68,897.38,4.6,14.3971,4.3971,63.3059,NORMAL,train
43.71,802.79,817.72,810.26,14.93,1.3649,4.9123,6.7049,PANEL_FAULT,validation
68.28,889.57,860.86,875.22,28.71,14.544,3.847,55.9509,OVERHEAT,train
55.02,700.84,708.48,704.66,7.64,1.7661,4.3741,7.7253,PANEL_FAULT,train
50.81,714.49,701.49,707.99,13,16.5418,2.0533,33.9659,NORMAL,train
26.43,100.66,73.18,86.92,27.48,14.5243,0.1013,1.4712,LOW_LIGHT,train
72.12,910.83,916.86,913.84,6.03,13.8378,2.8409,39.3114,OVERHEAT,train
36.99,449.4,103.43,276.41,345.97,10.4856,0.4702,4.9306,SHADOW,test
29.77,88,57.16,72.58,30.84,16.6896,0.0398,0.6635,LOW_LIGHT,train
53.2,718.58,723.89,721.24,5.31,2.2881,5.1055,11.6818,PANEL_FAULT,train
42.68,67.94,634.42,351.18,566.48,7.6881,0.2949,2.2674,SHADOW,train
41.2,645.65,644.34,645,1.31,16.2216,2.546,41.2997,NORMAL,test
37.76,452.4,433.93,443.16,18.47,13.233,1.9437,25.7216,PANEL_FAULT,validation
28.68,64.39,64.81,64.6,0.42,13.9637,0.0573,0.7999,LOW_LIGHT,train
42.7,562.95,209.67,386.31,353.28,10.8274,2.0934,22.666,SHADOW,validation
38,107.28,112.98,110.13,5.7,15.1256,0.02,0.3028,LOW_LIGHT,train
63.53,959.38,963.23,961.3,3.85,14.4052,3.169,45.6505,OVERHEAT,validation
50,812.6,159.51,486.06,653.09,8.0011,1.0203,8.1638,SHADOW,train
33.2,73.45,71.65,72.55,1.8,12.287,0.1565,1.9227,LOW_LIGHT,validation
47.04,510.18,500.05,505.12,10.13,20.1971,0.0569,1.1498,PANEL_FAULT,validation
46.41,697.82,668.23,683.03,29.59,16.5902,3.282,54.4487,NORMAL,train
50.09,795.73,815.54,805.64,19.81,15.9335,3.2368,51.5741,NORMAL,train
46.86,594.18,576.74,585.46,17.44,16.4601,2.4564,40.4331,NORMAL,train
29.85,35.17,44.28,39.72,9.11,15.3743,0.0252,0.387,LOW_LIGHT,train
38.54,721.22,14.03,367.62,707.19,12.9226,1.3985,18.0721,SHADOW,train
57,928.29,902.93,915.61,25.36,11.5892,2.3019,26.6772,PANEL_FAULT,validation
31.87,68.75,83.76,76.26,15.01,15.4162,0.1632,2.5152,LOW_LIGHT,validation
66.01,827.07,849.39,838.23,22.32,14.9875,3.8397,57.5477,OVERHEAT,train
48.29,655.44,657.28,656.36,1.84,14.5612,2.2651,32.9825,NORMAL,train
46.29,93.7,719.15,406.42,625.45,10.1895,1.6854,17.1738,SHADOW,train
35.72,49.07,451.46,250.26,402.39,10.4155,1.4724,15.3362,SHADOW,train
30.43,85.25,96.7,90.98,11.45,14.0206,0.1042,1.4604,LOW_LIGHT,train
49.29,115.34,860.77,488.06,745.43,11.5468,0.7563,8.7327,SHADOW,test
59.1,778.05,785.24,781.64,7.19,14.266,2.662,37.9757,OVERHEAT,train
61.72,878.9,861.23,870.06,17.67,14.773,3.3128,48.9403,OVERHEAT,validation
47.55,358.66,867.75,613.21,509.09,10.2111,1.8367,18.7543,SHADOW,train
51.9,662.09,665.92,664,3.83,0.2221,4.9492,1.0992,PANEL_FAULT,train
35.21,154.38,155.15,154.76,0.77,13.3401,0.398,5.309,LOW_LIGHT,train
65.28,896.65,887.26,891.96,9.39,15.0015,2.7892,41.8427,OVERHEAT,train
36.78,161.92,148.62,155.27,13.3,12.1343,0.4132,5.0134,LOW_LIGHT,validation
57,893.36,898.8,896.08,5.44,14.1344,4.2844,60.5573,NORMAL,validation
62.92,872,879.6,875.8,7.6,15.0475,3.3482,50.3824,OVERHEAT,train
29.79,138.65,440.49,289.57,301.84,8.7799,0.649,5.6984,SHADOW,train
35.78,451.39,86.1,268.75,365.29,12.6532,0.7393,9.3545,SHADOW,train
50.54,823.79,817.76,820.78,6.03,11.1073,2.9074,32.2929,PANEL_FAULT,validation
48.36,274.53,891.94,583.24,617.41,9.9441,1.831,18.2075,SHADOW,test
32.56,141.99,119.29,130.64,22.7,16.8109,0.0749,1.2584,LOW_LIGHT,train
62.1,902.71,859.62,881.16,43.09,15.1488,3.1514,47.7398,OVERHEAT,train
63.88,661.75,649.29,655.52,12.46,3.7433,3.8447,14.3919,PANEL_FAULT,train
57,806.04,817.73,811.88,11.69,10.1293,2.797,28.3316,PANEL_FAULT,train
38.72,497.31,488.32,492.82,8.99,20.8125,0.0588,1.224,PANEL_FAULT,train
74.81,757.92,744.27,751.1,13.65,13.2717,3.1354,41.6119,OVERHEAT,validation
73.09,719.76,704.35,712.06,15.41,13.8246,3.214,44.4327,OVERHEAT,validation
43.79,506.45,134.95,320.7,371.5,10.7071,0.6831,7.3142,SHADOW,train
46.8,706.84,78.5,392.67,628.34,8.2761,0.3185,2.6363,SHADOW,train
47.28,914.42,919.51,916.96,5.09,15.2757,4.1562,63.4888,NORMAL,train
37.32,497.12,484.04,490.58,13.08,15.8382,1.5647,24.782,NORMAL,train
51.15,601.05,571.29,586.17,29.76,7.7925,2.4317,18.9491,PANEL_FAULT,train
47.06,671.02,650.68,660.85,20.34,12.6385,1.6923,21.3881,PANEL_FAULT,test
31.46,232.62,196.75,214.68,35.87,15.5839,0.3969,6.1859,LOW_LIGHT,train
32.91,88.73,503.29,296.01,414.56,10.4394,0.9216,9.6209,SHADOW,train
62.88,708.67,707.29,707.98,1.38,14.9714,2.6616,39.8472,OVERHEAT,train
37.33,224.82,594.65,409.74,369.83,13.2356,1.4872,19.6843,SHADOW,train
52.89,562.88,578.08,570.48,15.2,11.2963,1.6792,18.9687,PANEL_FAULT,train
52.53,1004.66,993.91,999.28,10.75,16.3191,2.7816,45.3936,NORMAL,train
45.99,824.13,824.99,824.56,0.86,15.8864,3.6352,57.7504,NORMAL,validation
69.12,837.25,859.88,848.56,22.63,14.3391,3.8131,54.6764,OVERHEAT,train
35.68,108.39,95.43,101.91,12.96,11.5041,0.0177,0.2042,LOW_LIGHT,train
46.68,808.51,194.49,501.5,614.02,8.7836,1.4172,12.4483,SHADOW,train
50,54.48,890.43,472.46,835.95,12.0872,1.1377,13.7518,SHADOW,test
33.36,529.06,495.44,512.25,33.62,15.8493,1.2,19.0192,NORMAL,train
65.85,757.92,783.43,770.68,25.51,14.89,2.9444,43.8426,OVERHEAT,train
40.87,302.66,878.05,590.36,575.39,11.4397,2.1073,24.1073,SHADOW,test
43.21,991.88,124.48,558.18,867.4,11.3973,0.3018,3.4395,SHADOW,train
87.88,970.89,939.4,955.14,31.49,13.2932,3.5695,47.4504,OVERHEAT,train
76.48,994.64,982.57,988.6,12.07,14.2405,2.9244,41.6445,OVERHEAT,validation
35.36,43.18,466.48,254.83,423.3,11.2369,0.2442,2.7437,SHADOW,train
56.12,773.14,775.87,774.5,2.73,3.3484,4.0537,13.5734,PANEL_FAULT,train
59.7,681.23,687.24,684.24,6.01,15.4378,2.1288,32.8632,OVERHEAT,train
33.75,70.22,56.49,63.36,13.73,14.1067,0.0653,0.9213,LOW_LIGHT,train
48.6,504.82,495.89,500.36,8.93,11.0848,0.6882,7.6287,PANEL_FAULT,test
38.1,449.77,60.58,255.17,389.19,13.115,1.5501,20.3292,SHADOW,train
71.93,762.19,791.14,776.66,28.95,13.7681,3.5814,49.3086,OVERHEAT,train
47.45,269.82,725.13,497.48,455.31,11.2681,0.4488,5.0567,SHADOW,train
46.52,594.38,599.44,596.91,5.06,15.1106,2.0715,31.3022,NORMAL,train
39.57,507.84,502.7,505.27,5.14,16.4929,1.4645,24.1534,NORMAL,validation
29.23,88.58,77.17,82.88,11.41,12.0011,0.1049,1.259,LOW_LIGHT,train
61.45,463.31,470.02,466.66,6.71,4.9488,3.6783,18.2033,PANEL_FAULT,train
48.88,927.03,867.2,897.12,59.83,19.7457,0.0251,0.4965,PANEL_FAULT,train
47.67,907.5,245.17,576.34,662.33,7.4917,1.8674,13.9902,SHADOW,train
48.82,514.69,524.1,519.4,9.41,5.1448,1.3759,7.079,PANEL_FAULT,train
54.73,716.42,686.7,701.56,29.72,14.1802,2.1689,30.7548,NORMAL,train
31.88,495.04,501.54,498.29,6.5,16.1611,1.2,19.3934,NORMAL,validation
80.49,874.22,880.72,877.47,6.5,13.1081,3.9257,51.4582,OVERHEAT,train
36.03,508.28,495.84,502.06,12.44,16.7627,2.308,38.6884,NORMAL,train
52.93,967.45,949.22,958.34,18.23,15.8705,3.8019,60.3379,NORMAL,test
33.33,82.03,54.61,68.32,27.42,16.7182,0.2466,4.1223,LOW_LIGHT,test
48.52,628.15,640.13,634.14,11.98,20.9078,0.0266,0.5564,PANEL_FAULT,train
68.12,929.05,899.16,914.1,29.89,14.7787,3.8903,57.494,OVERHEAT,validation
42.22,458.91,58.6,258.75,400.31,9.1054,1.132,10.3072,SHADOW,train
76.09,850.07,832.99,841.53,17.08,13.5248,3.2265,43.638,OVERHEAT,validation
54.84,730.61,731.56,731.08,0.95,14.2702,3.618,51.6299,NORMAL,train
61.65,891.07,867.45,879.26,23.62,15.2584,3.7771,57.6319,OVERHEAT,validation
32.9,54.97,70.99,62.98,16.02,12.4584,0.252,3.1393,LOW_LIGHT,train
47.64,581.13,567.73,574.43,13.4,15.1531,2.6323,39.8879,NORMAL,test
32.89,158.48,140.6,149.54,17.88,13.4995,0.4798,6.4765,LOW_LIGHT,train
66.05,840.71,856.6,848.66,15.89,14.1799,2.5818,36.6095,OVERHEAT,train
48.95,517.77,538.15,527.96,20.38,21.3723,0.0969,2.0706,PANEL_FAULT,train
40.51,203.25,487.51,345.38,284.26,7.1951,0.8574,6.1693,SHADOW,train
35.43,197.45,209.55,203.5,12.1,15.6081,0.5599,8.7389,LOW_LIGHT,test
60.42,717.24,736.94,727.09,19.7,14.253,3.0031,42.8033,OVERHEAT,train
53.91,854.77,850.76,852.76,4.01,14.462,2.667,38.5706,NORMAL,train
89.32,983.84,948.73,966.29,35.11,12.9832,4.5385,58.9241,OVERHEAT,train
35.91,497.11,520.26,508.69,23.15,17.0752,1.2,20.4902,NORMAL,train
35.84,96.69,117,106.84,20.31,11.9318,0.2308,2.7537,LOW_LIGHT,validation
47.8,631.73,612.81,622.27,18.92,0.0167,4.7969,0.0799,PANEL_FAULT,train
40.49,546.49,549.62,548.06,3.13,15.4701,1.5754,24.3713,NORMAL,train
51.7,737.5,760.95,749.22,23.45,20.3868,0.0882,1.7983,PANEL_FAULT,test
44.49,500.38,503.66,502.02,3.28,16.3184,1.4796,24.1452,NORMAL,train
77.06,798.22,800.06,799.14,1.84,13.2051,2.609,34.4515,OVERHEAT,train
42.52,635.68,87.26,361.47,548.42,8.4582,1.4444,12.2171,SHADOW,train
33.25,137.35,118.02,127.68,19.33,15.062,0.215,3.2384,LOW_LIGHT,train
38.17,463.95,198.19,331.07,265.76,10.2734,0.2163,2.2218,SHADOW,validation
80.16,871.39,880.06,875.72,8.67,12.9563,3.7648,48.7777,OVERHEAT,train
50.48,721,748.63,734.82,27.63,16.274,2.142,34.8593,NORMAL,validation
36.5,121.44,88.71,105.07,32.73,13.1358,0.3092,4.0613,LOW_LIGHT,train
36.44,43.9,445.39,244.64,401.49,8.0029,0.3103,2.4836,SHADOW,train
63.39,755.8,746.49,751.14,9.31,14.2128,2.4797,35.2435,OVERHEAT,train
47.32,631.51,636.63,634.07,5.12,18.7165,0.0631,1.1806,PANEL_FAULT,test
32.52,19.9,18.76,19.33,1.14,13.6823,0.0529,0.7232,LOW_LIGHT,train
68.98,846.03,846.01,846.02,0.02,14.6232,3.9769,58.155,OVERHEAT,train
60.07,891.16,878.88,885.02,12.28,14.7172,3.1319,46.0933,OVERHEAT,train
37.08,508.54,508.45,508.5,0.09,15.5289,1.2,18.6346,NORMAL,train
30.73,79.76,85.73,82.74,5.97,13.8376,0.0859,1.1882,LOW_LIGHT,train
42.48,82.49,677,379.74,594.51,8.6033,1.2159,10.4604,SHADOW,validation
45.97,83.97,647.02,365.5,563.05,12.4626,1.5449,19.2535,SHADOW,validation
41.93,678.14,684.91,681.52,6.77,15.9223,2.8342,45.1271,NORMAL,validation
41.06,479.13,196.39,337.76,282.74,11.2477,1.0599,11.9211,SHADOW,test
54.35,852.57,825.97,839.27,26.6,15.0589,2.7842,41.9269,NORMAL,train
44.7,159.84,897.22,528.53,737.38,9.0484,0.6951,6.2898,SHADOW,train
35.49,223.98,190.99,207.48,32.99,16.1911,0.5115,8.2813,LOW_LIGHT,train
29.16,444.11,99.22,271.67,344.89,10.2994,1.8964,19.5318,SHADOW,train
53.5,850.46,835.22,842.84,15.24,10.8164,2.124,22.9741,PANEL_FAULT,validation
36.82,474.3,481.92,478.11,7.62,4.3221,2.3001,9.9413,PANEL_FAULT,train
49.76,882.93,391.21,637.07,491.72,13.2645,2.2818,30.2666,SHADOW,train
63.54,908.63,939.72,924.18,31.09,14.5984,3.1794,46.4136,OVERHEAT,train
57,915.37,889.55,902.46,25.82,15.8896,2.8609,45.4582,NORMAL,train
28.06,33.46,20.64,27.05,12.82,13.1812,0.0145,0.1916,LOW_LIGHT,train
37.15,84.07,440.37,262.22,356.3,13.1965,0.9698,12.7984,SHADOW,train
76.97,905.33,909.75,907.54,4.42,13.898,3.5351,49.1314,OVERHEAT,train
42.78,105.42,752.1,428.76,646.68,11.9282,1.3494,16.0954,SHADOW,train
78.2,832.88,825.45,829.16,7.43,13.3904,3.5276,47.2361,OVERHEAT,train
61.36,784.93,822.67,803.8,37.74,15.0884,3.0443,45.9329,OVERHEAT,train
33.07,472.82,132.77,302.8,340.05,8.4426,0.4324,3.6504,SHADOW,validation
50,259.91,884.66,572.28,624.75,7,2.1013,14.709,SHADOW,train
73.42,536.41,548.47,542.44,12.06,6.596,2.8207,18.6057,PANEL_FAULT,validation
64.24,870.27,904.37,887.32,34.1,14.9831,3.3035,49.4971,OVERHEAT,test
46.33,601.52,606.23,603.88,4.71,8.9448,1.421,12.7107,PANEL_FAULT,validation
24.9,49.68,39.47,44.58,10.21,13.6126,0.1731,2.3564,LOW_LIGHT,test
39.47,505.04,496.98,501.01,8.06,15.3931,1.2105,18.634,NORMAL,validation
32.43,451.01,156.86,303.94,294.15,8.5511,1.7441,14.9142,SHADOW,train
30.23,85.3,91.47,88.38,6.17,15.1921,0.2691,4.0878,LOW_LIGHT,train
36.66,466.92,443.9,455.41,23.02,5.8182,2.2635,13.1696,PANEL_FAULT,validation
33.35,91.05,444.94,268,353.89,14.4125,0.2162,3.1163,SHADOW,train
28,474.12,494.5,484.31,20.38,16.543,1.2,19.8516,NORMAL,train
35.38,25.9,50.78,38.34,24.88,12.7577,0.085,1.0844,LOW_LIGHT,train
34.59,178.33,182.54,180.44,4.21,14.6485,0.1701,2.4918,LOW_LIGHT,train
38.99,498.92,491.29,495.11,7.63,17.3051,1.2,20.7661,NORMAL,train
60.02,734.93,719.34,727.14,15.59,14.2248,3.2778,46.6266,OVERHEAT,train
49.93,924.75,925.45,925.1,0.7,18.5713,0.0438,0.8139,PANEL_FAULT,validation
44.83,242.41,736.5,489.46,494.09,11.3273,1.3235,14.9921,SHADOW,test
50,397.61,898.69,648.15,501.08,13.1865,1.4706,19.3914,SHADOW,train
38,298.71,288.81,293.76,9.9,14.2504,0.6336,9.0293,LOW_LIGHT,train
41.36,568.48,500.57,534.52,67.91,17.1373,2.6331,45.1244,NORMAL,train
36.47,467.27,106.57,286.92,360.7,8.2723,1.637,13.5421,SHADOW,test
83.68,692.09,688.56,690.32,3.53,12.8103,2.9338,37.5829,OVERHEAT,train
45.57,677.51,751.76,714.64,74.25,15.4475,2.5445,39.3068,NORMAL,test
50,887.15,910.2,898.68,23.05,13.8392,1.9652,27.1974,PANEL_FAULT,validation
31.72,81.1,96.73,88.92,15.63,16.9145,0.3273,5.5366,LOW_LIGHT,train
35.42,93.29,108.96,101.12,15.67,15.2238,0.021,0.3195,LOW_LIGHT,train
50.03,927.12,940.44,933.78,13.32,19.2441,0.0076,0.1462,PANEL_FAULT,train
57,959.28,941.48,950.38,17.8,2.1253,5.7502,12.2207,PANEL_FAULT,test
67.37,922.14,940.74,931.44,18.6,14.7863,2.8246,41.7655,OVERHEAT,train
71.51,868.81,883.75,876.28,14.94,14.2347,4.2317,60.2363,OVERHEAT,train
44.81,279.63,658.06,468.84,378.43,7.8497,1.5895,12.4767,SHADOW,validation
57,822.99,855.91,839.45,32.92,15.9497,2.8467,45.4042,NORMAL,train
64.95,653.19,653.29,653.24,0.1,14.1232,2.5056,35.3866,OVERHEAT,train
44.8,508.52,507.56,508.04,0.96,13.9686,2.1109,29.4857,PANEL_FAULT,validation
38,489.3,508.6,498.95,19.3,15.6998,1.5392,24.165,NORMAL,train
82.61,825.35,815.1,820.22,10.25,13.0123,3.5614,46.3426,OVERHEAT,validation
68.03,916.9,912.08,914.49,4.82,14.0241,2.8419,39.855,OVERHEAT,validation
57,836.86,849.61,843.24,12.75,14.5173,3.0242,43.9027,NORMAL,train
